['Ambos sexos', '5 anyos', '02 Albacete', '1 de enero de 2020', '3.619']
['Ambos sexos', '5 anyos', '03 Alicante/Alacant', '1 de enero de 2020', '17.764']
['Ambos sexos', '5 anyos', '04 Almeria', '1 de enero de 2020', '8.253']
['Ambos sexos', '5 anyos', '01 Araba/Alava', '1 de enero de 2020', '3.394']
['Ambos sexos', '5 anyos', '33 Asturias', '1 de enero de 2020', '6.941']
['Ambos sexos', '5 anyos', '05 Avila', '1 de enero de 2020', '1.287']
['Ambos sexos', '5 anyos', '06 Badajoz', '1 de enero de 2020', '6.145']
['Ambos sexos', '5 anyos', '07 Balears, Illes', '1 de enero de 2020', '11.673']
['Ambos sexos', '5 anyos', '08 Barcelona', '1 de enero de 2020', '55.239']
['Ambos sexos', '5 anyos', '48 Bizkaia', '1 de enero de 2020', '10.037']
['Ambos sexos', '5 anyos', '09 Burgos', '1 de enero de 2020', '2.983']
['Ambos sexos', '5 anyos', '10 Caceres', '1 de enero de 2020', '3.040']
['Ambos sexos', '5 anyos', '11 Cadiz', '1 de enero de 2020', '12.449']
['Ambos sexos', '5 anyos', '39 Cantabria', '1 de enero de 2020', '4.721']
['Ambos sexos', '5 anyos', '12 Castellon/Castello', '1 de enero de 2020', '5.595']
['Ambos sexos', '5 anyos', '13 Ciudad Real', '1 de enero de 2020', '4.297']
